Loop_counter,R2 Score Test,R2 Score Training,params,mean_test_score,std_test_score,mean_train_score,std_train_score,imputer_name,outlier_fit_on,outlier_name,outlier_strategy,outlier_threshold,feature_selector_k,feature_selector_remove_constant,feature_selector_remove_constant_threshold,feature_selector_remove_correlated,feature_selector_remove_correlated_threshold,feature_selector_use_select_best_based_on_impurity,feature_selector_use_select_best_k,normalizer_fit_on,normalizer_name,regression_name
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.4768750509400915,0.0778206127231442,0.9961841451276428,0.00034218928610984525,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
15,0.5739218086404767,0.7751192390401009,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.47665662342887527,0.050290313520142814,0.7854407155604312,0.003627651475662843,median,train,customOR,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5844736282049653,0.06099692077806603,0.8998809364298366,0.0035843087733482093,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5824745433959623,0.07522015028389051,0.9024263200900023,0.003956866311359324,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5789970596502646,0.05499626680821948,0.9240374248864305,0.002796733933480318,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
16,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5782641151847129,0.060283749006577986,0.9202986822144471,0.0030526845155369746,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,train,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5844736282049653,0.06099692077806603,0.8998809364298366,0.0035843087733482093,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5824745433959623,0.07522015028389051,0.9024263200900023,0.003956866311359324,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5789970596502646,0.05499626680821948,0.9240374248864305,0.002796733933480318,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
17,0.5201157118087611,0.8936949902335596,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 1.0}",0.5782641151847129,0.060283749006577986,0.9202986822144471,0.0030526845155369746,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,True,test,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
18,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5751954040285405,0.08304313944861108,0.9483902775825278,0.00221934131864104,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,train,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
19,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5751954040285405,0.08304313944861108,0.9483902775825278,0.00221934131864104,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,True,False,test,robustscaler,xgb
20,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6021698028293276,0.06980518980411987,0.9843736008463354,0.0010266886166303208,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
20,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5992021594641052,0.07307196363342827,0.9254195506621274,0.003587888409607607,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
20,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5980597421770294,0.06440607052010403,0.9463900049961674,0.002109555733246818,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
20,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5961991871777468,0.08108295622876072,0.9244307780899824,0.0037334151165196103,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,train,robustscaler,xgb
21,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6021698028293276,0.06980518980411987,0.9843736008463354,0.0010266886166303208,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
21,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5992021594641052,0.07307196363342827,0.9254195506621274,0.003587888409607607,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
21,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5980597421770294,0.06440607052010403,0.9463900049961674,0.002109555733246818,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
21,0.5939988509677374,0.9808126826065153,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5961991871777468,0.08108295622876072,0.9244307780899824,0.0037334151165196103,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,True,test,robustscaler,xgb
22,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780600993858084,0.06049405743979846,0.9565221652274118,0.001987073741755433,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
22,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780210959783074,0.08405818956672252,0.9572992565054348,0.0026186729896771448,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
22,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5717859638869709,0.0869848429277121,0.9575345990368133,0.001508329345472298,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
22,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5696230162520488,0.07733410730823487,0.9940941008394413,0.0005397618082291419,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,train,robustscaler,xgb
23,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780600993858084,0.06049405743979846,0.9565221652274118,0.001987073741755433,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
23,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780210959783074,0.08405818956672252,0.9572992565054348,0.0026186729896771448,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
23,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5717859638869709,0.0869848429277121,0.9575345990368133,0.001508329345472298,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
23,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5696230162520488,0.07733410730823487,0.9940941008394413,0.0005397618082291419,median,train,lof,iqr,6.5,100,True,0.01,True,0.8,False,False,test,robustscaler,xgb
24,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5741421437278251,0.0919489556647621,0.9688627039432738,0.0021748506941328704,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
24,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5716688192555869,0.07544773418084333,0.8858112503712414,0.004190622655147363,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
24,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5707187893455727,0.08179606642401202,0.970067483860958,0.0022492724448812964,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
24,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5688507512294804,0.07380487456482697,0.9653107607657159,0.0025225019609019564,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,train,robustscaler,xgb
25,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5741421437278251,0.0919489556647621,0.9688627039432738,0.0021748506941328704,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
25,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5716688192555869,0.07544773418084333,0.8858112503712414,0.004190622655147363,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
25,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5707187893455727,0.08179606642401202,0.970067483860958,0.0022492724448812964,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
25,0.5474845174551972,0.9595856875421548,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5688507512294804,0.07380487456482697,0.9653107607657159,0.0025225019609019564,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,True,test,robustscaler,xgb
26,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
26,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
26,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
26,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5751954040285405,0.08304313944861108,0.9483902775825278,0.00221934131864104,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,train,robustscaler,xgb
27,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.579489488903626,0.07005576187951144,0.992414367612494,0.0007902857912103175,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
27,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5774188553593597,0.07037218361384123,0.9469729686150679,0.0026663148727538496,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
27,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5766401953124727,0.07068272661150135,0.9912988699499483,0.0009705712256531491,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
27,0.5922454578741718,0.9910170448421458,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5751954040285405,0.08304313944861108,0.9483902775825278,0.00221934131864104,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,True,False,test,robustscaler,xgb
28,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6014478420368705,0.08459788952005863,0.9822432577197138,0.0017736370029594192,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
28,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6013840158591319,0.08102918928401805,0.9833659897553101,0.0017120673828608934,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
28,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5997485606375583,0.07617314050554731,0.944366657312379,0.002036759300617043,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
28,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5988618617213363,0.07977449609864716,0.9408455275579378,0.0017908357797971927,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,train,robustscaler,xgb
29,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6014478420368705,0.08459788952005863,0.9822432577197138,0.0017736370029594192,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
29,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.6013840158591319,0.08102918928401805,0.9833659897553101,0.0017120673828608934,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
29,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5997485606375583,0.07617314050554731,0.944366657312379,0.002036759300617043,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
29,0.6145023443967877,0.9765625102276045,"{'booster': 'gbtree', 'eta': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5988618617213363,0.07977449609864716,0.9408455275579378,0.0017908357797971927,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,True,test,robustscaler,xgb
30,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780600993858084,0.06049405743979846,0.9565221652274118,0.001987073741755433,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
30,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780210959783074,0.08405818956672252,0.9572992565054348,0.0026186729896771448,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
30,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 3, 'objective': 'reg:squarederror', 'subsample': 0.9}",0.5717859638869709,0.0869848429277121,0.9575345990368133,0.001508329345472298,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
30,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 6, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5696230162520488,0.07733410730823487,0.9940941008394413,0.0005397618082291419,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,train,robustscaler,xgb
31,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 2, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780600993858084,0.06049405743979846,0.9565221652274118,0.001987073741755433,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
31,0.5508267243432567,0.9450031664363248,"{'booster': 'gbtree', 'eta': 0.08, 'max_depth': 4, 'min_child_weight': 1, 'objective': 'reg:squarederror', 'subsample': 0.8}",0.5780210959783074,0.08405818956672252,0.9572992565054348,0.0026186729896771448,median,train,lof,iqr,6.5,80,True,0.01,True,0.8,False,False,test,robustscaler,xgb
